"id_day","id","Sex","DayofWeek","Age","H0","H1","H2","H3","H4","H5","H6","H7","H8","H9","H10","H11","H12","H13","H14","H15","H16","H17","H18","H19","H20","H21","H22","H23","POSTLC1","POSTLC2","POSTLC3","BEST"
409021010,40902101,1,"Monday",26,1,1,1,1,1,1,1,1,1,3,1,3,1,1,1,3,1,3,1,1,3,1,3,1,0.981558259299534,2.71523075815805e-005,0.0184145883928848,1
4090210100,40902101,1,"Tuesday",26,1,1,1,1,1,1,1,1,3,1,1,1,1,3,1,3,1,3,1,1,3,1,3,1,0.992729644964665,1.29356358069006e-005,0.00725741939952851,1
40902101000,40902101,1,"Wednesda",26,1,1,1,1,1,3,1,1,3,1,1,1,1,3,1,3,1,3,1,1,3,1,3,1,0.987979724412917,1.97594237638659e-006,0.0120182996447069,1
409021010000,40902101,1,"Thursday",26,1,1,1,1,1,1,1,1,2,2,1,1,1,2,1,2,1,2,1,1,2,1,1,1,1.35685656735086e-006,0.999990065773978,8.57736945445632e-006,2
409021710,40902171,1,"Friday",65,1,1,1,1,1,1,1,1,1,3,3,1,1,1,1,1,1,1,3,1,1,3,1,1,0.997190926774276,0.000624202122105346,0.00218487110361878,1
4090217100,40902171,1,"Saturday",65,1,1,1,1,1,1,1,1,1,3,1,1,1,1,3,1,1,1,3,1,1,1,3,1,0.986770984800687,0.000651126649477246,0.0125778885498358,1
40902171000,40902171,1,"Sunday",65,1,1,1,1,1,1,1,1,1,3,1,1,3,1,1,3,1,3,1,1,1,3,1,1,0.997403541949585,9.08099822644831e-005,0.00250564806815036,1
409021710000,40902171,1,"Monday",65,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,3,1,1,0.0495111613663533,0.94845079895091,0.00203803968273636,2
409022510,40902251,2,"Sunday",61,1,1,1,1,1,1,1,1,1,3,1,3,3,3,3,1,1,3,3,3,3,3,3,1,0.985799095579225,5.08881928410335e-010,0.0142009039118932,1
4090225100,40902251,2,"Monday",61,1,1,1,1,1,1,1,1,3,3,1,3,1,3,3,3,1,1,3,1,3,1,3,3,0.960890208922285,1.43123611478533e-008,0.0391097767653539,1
40902251000,40902251,2,"Tuesday",61,1,1,1,1,1,1,1,1,3,3,1,3,1,3,1,3,1,1,1,3,3,3,1,3,0.989527308588788,1.01400840702858e-007,0.0104725900103713,1
409022510000,40902251,2,"Wednesda",61,1,1,1,1,1,1,1,1,2,3,1,1,2,1,2,1,1,2,1,2,1,2,1,2,3.31823993151431e-006,0.998785300260939,0.00121138149912898,2
409022610,40902261,2,"Sunday",49,1,1,1,1,1,1,1,1,1,1,3,3,1,3,1,1,3,1,1,1,1,3,1,1,0.996432592801482,0.000139241238915898,0.00342816595960177,1
4090226100,40902261,2,"Monday",49,1,1,1,1,1,1,1,1,1,1,1,3,3,3,1,1,1,3,1,1,1,1,1,1,0.996934668604986,0.000264194303495792,0.00280113709151825,1
40902261000,40902261,2,"Tuesday",49,1,1,1,1,1,1,1,1,1,3,1,1,1,3,1,3,1,1,1,1,1,2,1,1,0.948220816443376,0.0216518988407071,0.0301272847159165,1
409022610000,40902261,2,"Wednesda",49,1,1,1,1,1,1,1,1,1,1,3,1,1,2,1,1,1,1,1,3,1,3,1,1,0.958310306471658,0.036690434701171,0.0049992588271705,1
409030510,40903051,2,"Saturday",56,1,1,1,3,1,1,3,1,3,1,1,1,1,1,1,1,1,1,3,2,3,3,1,1,0.942403732210033,7.35542725340638e-005,0.0575227135174334,1
4090305100,40903051,2,"Sunday",56,3,1,1,3,1,3,3,1,3,1,1,1,1,1,3,3,1,3,1,3,1,3,1,1,0.759846615620949,1.66145893042132e-008,0.240153367764462,1
40903051000,40903051,2,"Monday",56,1,1,1,1,1,1,3,1,1,3,1,1,3,3,3,1,1,3,1,3,1,3,1,3,0.987030444977032,3.55430675076707e-008,0.0129695194799006,1
409030510000,40903051,2,"Tuesday",56,2,1,1,1,1,1,1,1,1,3,1,3,1,2,1,1,1,1,2,3,1,2,2,1,0.000766860403061684,0.0790771859411198,0.920155953655818,3
409030810,40903081,2,"Sunday",51,1,1,1,1,1,1,1,1,1,3,1,1,2,2,3,1,1,1,1,3,1,1,1,1,0.720346080924521,0.272207716317744,0.00744620275773574,1
4090308100,40903081,2,"Monday",51,1,1,1,1,1,1,1,1,3,1,1,1,1,3,3,1,1,1,2,1,1,3,1,1,0.990517282674477,0.0032103243886506,0.00627239293687202,1
40903081000,40903081,2,"Tuesday",51,1,1,1,1,1,1,1,1,3,1,1,1,3,1,3,1,1,1,3,1,3,1,1,1,0.997180736843246,5.29296046150917e-005,0.00276633355213919,1
409030810000,40903081,2,"Wednesda",51,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,2,1,1,1,0.0012342233745213,0.998553650044057,0.000212126581421309,2
409031010,40903101,1,"Friday",27,1,1,1,1,1,1,3,1,3,1,3,3,3,1,1,3,1,1,3,1,1,1,1,1,0.999046494729279,3.21572518589858e-006,0.000950289545535301,1
4090310100,40903101,1,"Saturday",27,2,1,1,1,1,1,1,1,1,3,1,3,1,1,3,1,1,1,3,1,3,1,2,1,0.0254352962069235,0.000237112419132344,0.974327591373944,3
40903101000,40903101,1,"Sunday",27,1,1,1,1,1,1,1,1,1,3,1,3,1,3,3,1,1,1,1,3,3,1,2,2,0.0401172610563529,4.57935537291489e-005,0.959836945389918,3
409031010000,40903101,1,"Monday",27,1,1,1,1,1,1,1,2,3,1,2,2,2,1,1,1,3,1,3,2,1,1,3,1,0.0156754428518439,0.980282055531949,0.00404250161620717,2
409031310,40903131,1,"Thursday",62,1,1,1,1,1,1,1,3,3,1,3,3,1,3,1,1,1,1,3,3,3,1,1,1,0.998865391069701,2.86017226957891e-007,0.00113432291307226,1
4090313100,40903131,1,"Friday",62,1,1,1,1,1,1,3,1,1,1,3,1,1,3,1,1,1,3,3,3,1,1,1,1,0.99844963531547,4.8567176910852e-006,0.00154550796683915,1
40903131000,40903131,1,"Saturday",62,1,1,1,1,1,1,1,1,3,3,1,1,1,3,1,1,1,1,1,3,1,1,1,1,0.997588971870141,0.000570488565373721,0.0018405395644854,1
409031310000,40903131,1,"Sunday",62,1,1,1,1,1,1,1,2,1,1,3,1,1,2,1,3,3,1,2,1,1,1,1,1,0.140125455530837,0.857542501726944,0.00233204274221945,2
409032210,40903221,2,"Thursday",49,1,1,1,1,1,1,3,1,1,1,3,1,3,1,1,3,1,3,3,1,1,1,1,1,0.998669266974944,8.76404301518458e-006,0.00132196898204039,1
4090322100,40903221,2,"Friday",49,1,1,1,1,1,1,3,1,1,1,3,1,3,1,1,3,1,3,1,1,2,2,1,1,0.788726277763438,0.00174687346421279,0.209526848772349,1
40903221000,40903221,2,"Saturday",49,1,1,1,1,1,1,1,3,1,1,3,1,3,1,3,1,1,3,1,1,2,1,1,1,0.971487477953619,0.000449272597555809,0.0280632494488256,1
409032210000,40903221,2,"Sunday",49,1,1,1,1,1,1,1,1,2,1,1,2,2,2,1,2,3,2,1,1,1,1,1,1,6.66769424809912e-006,0.999990948512115,2.38379363687762e-006,2
409032510,40903251,2,"Saturday",86,1,1,1,1,1,1,1,1,3,1,1,3,1,1,3,1,1,1,3,1,3,1,1,1,0.995622099729258,9.2484826793998e-005,0.00428541544394792,1
4090325100,40903251,2,"Sunday",86,1,1,1,1,1,1,1,1,3,1,1,3,3,1,1,1,3,1,3,1,1,3,1,1,0.998460320529584,1.1657848859653e-005,0.00152802162155665,1
40903251000,40903251,2,"Monday",86,1,1,1,1,1,1,1,1,3,1,1,3,3,1,1,1,3,1,2,1,3,1,1,1,0.991216939687555,0.000647281322373721,0.008135778990071,1
409032510000,40903251,2,"Tuesday",86,1,1,1,1,1,1,1,1,2,1,1,2,2,1,1,1,3,1,2,1,1,3,1,1,0.00501644284208922,0.994729561475873,0.000253995682037551,2
409032610,40903261,2,"Monday",23,1,1,1,1,1,1,1,1,3,1,1,1,3,1,1,1,1,3,1,1,1,3,1,1,0.997903015918159,0.000380747233121985,0.00171623684871877,1
4090326100,40903261,2,"Tuesday",23,1,1,1,1,1,1,1,1,3,1,1,1,1,3,1,1,1,1,2,1,3,1,3,1,0.979262578342195,0.00293556494214239,0.0178018567156627,1
40903261000,40903261,2,"Wednesda",23,1,1,1,1,1,1,1,1,1,3,3,1,1,3,1,1,1,3,3,1,1,1,1,1,0.997891777523225,4.31465692577711e-005,0.00206507590751742,1
409032610000,40903261,2,"Thursday",23,1,1,1,1,1,1,1,2,1,1,3,1,1,1,1,3,1,1,1,1,1,1,1,1,0.576643214007626,0.421441769603111,0.00191501638926296,1
409040110,40904011,1,"Friday",64,3,3,1,1,1,1,3,1,2,1,3,1,1,3,1,1,1,1,1,2,1,3,3,3,0.0260159967411898,1.2045553201126e-006,0.97398279870349,3
4090401100,40904011,1,"Saturday",64,1,1,1,1,1,1,1,1,3,1,1,1,3,1,1,1,1,1,1,1,1,1,2,3,0.781090974531989,0.01865048454213,0.200258540925881,1
40904011000,40904011,1,"Sunday",64,1,1,1,1,1,1,1,1,2,3,1,1,3,1,3,1,1,1,1,1,2,1,1,1,0.722114504313128,0.192709738907625,0.0851757567792471,1
409040110000,40904011,1,"Monday",64,1,1,1,1,1,1,3,1,1,1,3,1,1,3,1,1,2,2,1,2,2,1,1,1,0.151641017821166,0.677994943735139,0.170364038443695,2
409040210,40904021,1,"Sunday",54,1,1,1,1,1,1,1,1,3,1,1,3,1,3,1,1,1,1,1,3,1,3,1,3,0.992348297402176,1.50732344680098e-005,0.00763662936335592,1
4090402100,40904021,1,"Monday",54,1,1,1,1,1,1,1,1,1,1,3,3,1,2,3,1,1,1,3,1,1,3,1,3,0.970945889000169,0.00016271641175245,0.0288913945880783,1
40904021000,40904021,1,"Tuesday",54,1,1,1,1,1,1,3,1,1,3,1,1,1,3,1,1,1,3,3,1,1,3,1,1,0.998264567190607,6.26584486316904e-006,0.00172916696452946,1
409040810,40904081,1,"Friday",28,1,1,1,1,1,1,1,1,1,1,3,1,3,1,1,1,3,1,1,1,3,1,3,1,0.986874961465646,0.000128881746358216,0.0129961567879958,1
4090408100,40904081,1,"Saturday",28,1,1,1,1,1,1,1,1,1,1,3,3,1,3,1,1,3,3,1,3,2,2,2,2,0.000676113445090962,1.14159783823926e-005,0.999312470576527,3
40904081000,40904081,1,"Sunday",28,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,1,3,1,3,3,3,1,0.988289532084871,1.49589226114892e-009,0.0117104664192366,1
409040810000,40904081,1,"Monday",28,1,1,1,1,1,1,1,1,2,2,1,3,3,2,1,2,1,1,1,1,2,3,2,1,0.000333829071596118,0.972183106211492,0.0274830647169118,2
409041010,40904101,1,"Monday",49,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,3,1,1,1,2,2,2,2,1,0.00982089526359125,0.242760689151648,0.74741841558476,3
4090410100,40904101,1,"Tuesday",49,2,1,1,1,1,1,1,1,1,1,1,3,1,1,1,3,1,3,1,2,2,2,3,3,0.000270618125459582,5.76480309889625e-005,0.999671733843551,3
40904101000,40904101,1,"Wednesda",49,1,1,1,1,1,1,1,1,1,1,3,3,1,1,3,1,1,3,1,2,2,2,2,2,8.80675567445769e-005,0.00047659032998581,0.99943534211327,3
409041010000,40904101,1,"Thursday",49,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,1,1,2,1,1,1,1,1,1,8.76576386791651e-005,0.999879339858851,3.30025024701664e-005,2
409041310,40904131,1,"Friday",37,1,1,1,1,1,1,3,1,1,2,1,1,1,2,1,2,1,3,1,1,2,1,1,1,0.00464129141510989,0.990841382155051,0.00451732642983906,2
4090413100,40904131,1,"Saturday",37,1,1,1,1,1,1,2,1,1,1,2,1,1,3,1,2,1,3,1,1,1,3,1,1,0.305763399541051,0.676323112128087,0.0179134883308613,2
40904131000,40904131,1,"Sunday",37,1,1,1,1,1,1,3,1,1,1,2,1,1,2,1,2,1,1,3,1,1,1,1,1,0.0359257924391248,0.962642735137346,0.00143147242352886,2
409041310000,40904131,1,"Monday",37,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,0.0140870211010634,0.983805870644112,0.00210710825482443,2
409042210,40904221,1,"Sunday",80,1,1,1,1,1,1,1,1,3,1,1,1,3,1,1,3,1,3,1,1,1,3,1,1,0.998448431805068,8.11324408017936e-005,0.00147043575413019,1
4090422100,40904221,1,"Monday",80,1,1,1,1,1,1,1,1,2,3,1,3,1,3,1,1,1,3,1,1,1,3,1,1,0.99070747815757,0.000947660961659158,0.00834486088077071,1
40904221000,40904221,1,"Tuesday",80,1,1,1,1,1,1,1,1,3,1,3,1,3,3,1,1,1,3,1,1,1,3,1,1,0.99866973297592,8.44664253808158e-006,0.00132182038154182,1
409042210000,40904221,1,"Wednesda",80,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,2,2,1,1,2,1,1,1,2.31564801191227e-005,0.999890850804203,8.59927156782293e-005,2
409050210,40905021,1,"Monday",65,1,1,1,1,1,1,1,1,1,3,1,1,1,3,1,1,1,1,3,1,3,1,1,1,0.996806674410463,0.000291722194964873,0.0029016033945721,1
4090502100,40905021,1,"Tuesday",65,1,1,1,1,1,1,1,1,3,1,1,1,1,3,1,1,1,1,3,1,1,1,1,1,0.997075892997161,0.00175931975593586,0.00116478724690334,1
40905021000,40905021,1,"Wednesda",65,1,1,1,1,1,1,1,1,3,1,1,1,1,3,1,1,1,1,3,1,1,1,1,1,0.997075892997161,0.00175931975593586,0.00116478724690334,1
409050210000,40905021,1,"Thursday",65,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,0.0154414696136492,0.984286863140492,0.000271667245859212,2
409050810,40905081,2,"Thursday",71,1,1,1,1,1,1,3,2,2,1,3,1,2,3,1,3,1,1,3,1,3,3,1,1,0.992514688025363,0.0029003951108669,0.00458491686376985,1
4090508100,40905081,2,"Friday",71,1,1,1,1,1,1,3,2,2,1,1,3,1,3,1,3,1,2,3,3,3,3,1,1,0.984167337249643,0.000242363185041587,0.0155902995653154,1
40905081000,40905081,2,"Saturday",71,1,1,1,1,1,1,1,3,2,1,3,1,3,3,1,3,1,3,1,1,3,3,1,1,0.996536378155508,3.42244327447612e-006,0.0034601994012176,1
409050810000,40905081,2,"Sunday",71,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,2,1,2,1,2,3,2,1,1,4.34753935727159e-005,0.999560065716972,0.000396458889455532,2
409051010,40905101,2,"Wednesda",52,1,1,1,1,1,1,1,1,3,3,3,1,1,3,1,1,1,3,3,2,1,3,1,1,0.994696291766515,5.78245461032459e-006,0.00529792577887443,1
4090510100,40905101,2,"Thursday",52,1,1,1,1,1,1,1,1,3,3,1,1,1,3,1,1,1,2,1,3,1,3,1,1,0.994943385847865,0.000517744947827339,0.00453886920430726,1
40905101000,40905101,2,"Friday",52,2,1,1,1,1,1,1,1,3,1,1,1,3,1,1,1,1,3,1,3,1,2,2,2,0.000116677976136817,0.000164586754284824,0.999718735269578,3
409051010000,40905101,2,"Saturday",52,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,2,1,2,1,1,0.000365962816708853,0.998854470163896,0.000779567019395157,2
409051310,40905131,2,"Tuesday",48,1,1,1,1,1,1,1,3,1,1,1,3,1,1,3,1,1,3,1,1,1,3,1,1,0.995774577867103,0.000133458450326219,0.00409196368257065,1
4090513100,40905131,2,"Wednesda",48,1,1,1,1,1,1,1,3,1,1,1,1,3,1,1,3,1,3,1,1,1,3,1,1,0.998562480028083,8.67677755436227e-005,0.00135075219637375,1
40905131000,40905131,2,"Thursday",48,1,1,1,1,1,1,1,3,1,3,1,1,1,3,1,3,1,3,1,1,3,1,1,1,0.997602286224875,1.57596804375461e-005,0.00238195409468697,1
409051310000,40905131,2,"Friday",48,1,1,1,1,1,1,1,2,1,1,1,2,2,1,1,1,2,1,2,1,2,1,1,1,2.76011059204084e-006,0.999994072850201,3.1670392065124e-006,2
409060510,40906051,2,"Wednesda",78,1,1,1,1,1,1,3,1,1,3,1,3,1,2,1,3,1,3,1,3,1,1,1,1,0.993610174522632,0.000204671712872036,0.00618515376449565,1
4090605100,40906051,2,"Thursday",78,1,1,1,1,1,1,3,1,3,1,1,3,1,2,1,3,1,1,3,1,3,1,1,1,0.996447788550879,0.000170969971525282,0.00338124147759527,1
40906051000,40906051,2,"Friday",78,1,1,1,1,1,1,3,1,3,1,1,3,1,3,1,3,1,3,1,3,1,1,1,1,0.998377459965071,2.25440773594292e-006,0.00162028562719317,1
409060510000,40906051,2,"Saturday",78,1,1,1,1,1,1,1,1,2,1,1,2,1,1,3,1,1,1,1,2,1,2,1,1,0.00171990579711151,0.995116816853363,0.00316327734952604,2
409062110,40906211,1,"Thursday",61,1,1,1,1,1,1,1,3,1,1,3,1,1,3,1,2,1,1,2,3,1,2,1,1,0.759333762476035,0.136005191642927,0.104661045881038,1
4090621100,40906211,1,"Friday",61,1,1,1,1,1,1,1,3,1,2,1,1,1,1,3,3,3,1,3,1,1,1,1,2,0.537825055375045,0.0167294663460251,0.44544547827893,1
40906211000,40906211,1,"Saturday",61,1,1,1,1,1,1,3,1,1,3,1,1,3,3,2,1,2,1,3,1,1,3,1,1,0.976134976778109,0.000646784158546372,0.0232182390633446,1
409062110000,40906211,1,"Sunday",61,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,2,1,2,2,2,1,1.48311505895494e-005,0.998691208496063,0.00129396035334735,2
409062610,40906261,1,"Wednesda",71,1,1,1,1,1,1,1,1,2,3,1,3,1,3,3,1,3,1,3,3,1,3,1,3,0.961436096471213,5.89472164539071e-007,0.0385633140566226,1
4090626100,40906261,1,"Thursday",71,1,1,1,1,1,1,3,3,1,3,1,3,1,3,1,1,3,1,3,1,3,1,1,3,0.99164668167518,7.44589909233588e-008,0.00835324386582893,1
40906261000,40906261,1,"Friday",71,1,1,1,1,1,1,1,1,2,3,1,1,3,3,1,1,3,1,3,1,3,1,1,3,0.975862195807437,1.31086715387168e-005,0.0241246955210241,1
409062610000,40906261,1,"Saturday",71,1,1,1,1,1,1,1,1,2,2,1,2,1,2,1,2,1,1,2,1,1,3,1,3,1.98602238091495e-005,0.999875156998777,0.000104982777414013,2
409070110,40907011,1,"Monday",71,1,1,1,1,1,1,1,3,3,1,3,1,1,1,3,1,1,3,3,3,1,3,1,3,0.994603326262842,5.00649518021617e-008,0.00539662367220586,1
4090701100,40907011,1,"Tuesday",71,1,1,1,1,1,1,1,3,3,3,1,3,1,3,1,3,3,3,1,3,3,3,3,1,0.993796854742703,4.42085123530379e-010,0.00620314481521202,1
40907011000,40907011,1,"Wednesda",71,1,1,1,1,1,1,1,3,3,1,1,3,3,1,3,1,1,3,3,1,3,1,3,1,0.993274597152357,4.28067860876223e-008,0.00672536004085731,1
409070110000,40907011,1,"Thursday",71,1,1,1,1,1,1,1,3,2,1,1,3,1,2,1,1,3,1,1,2,2,3,1,3,0.28543123732223,0.136736607235096,0.577832155442674,3
409070210,40907021,1,"Friday",47,1,1,1,1,1,1,3,1,1,3,1,1,1,1,3,1,3,1,3,2,3,1,1,1,0.974932496771232,7.84994086859124e-005,0.0249890038200823,1
4090702100,40907021,1,"Saturday",47,1,1,1,1,1,1,1,1,1,2,1,3,1,3,1,1,1,1,1,1,3,2,2,1,0.0695842623744845,0.127249631341695,0.803166106283821,3
40907021000,40907021,1,"Sunday",47,1,1,1,1,1,1,1,1,1,1,3,1,2,2,1,1,1,1,1,3,1,1,1,1,0.336704353530066,0.661502687516455,0.00179295895347855,2
409070210000,40907021,1,"Monday",47,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,3,1,1,0.114175076212114,0.884930171368114,0.000894752419771984,2
409071310,40907131,2,"Thursday",22,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,3,3,1,1,3,1,0.995616004939105,0.000426907371877979,0.00395708768901675,1
4090713100,40907131,2,"Friday",22,1,1,1,1,1,1,1,3,1,1,1,1,1,3,1,1,1,1,3,1,1,1,1,1,0.99704891612312,0.00188125361095944,0.00106983026592046,1
40907131000,40907131,2,"Saturday",22,1,1,1,1,1,1,1,1,3,1,3,1,1,1,1,1,1,1,1,1,1,1,1,2,0.618909341630402,0.28917214227344,0.0919185160961588,1
409071310000,40907131,2,"Sunday",22,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,0.00523679649065466,0.994387444624569,0.000375758884776373,2
409072610,40907261,2,"Thursday",63,1,1,1,1,1,1,1,1,3,1,1,3,3,3,1,1,3,1,1,3,1,1,3,1,0.994161680118352,2.18859531409093e-006,0.00583613128633398,1
4090726100,40907261,2,"Friday",63,1,1,1,1,1,1,1,1,3,1,1,3,1,3,3,1,1,3,3,3,3,1,3,1,0.988677293709499,2.46279865407264e-008,0.0113226816625148,1
40907261000,40907261,2,"Saturday",63,1,1,1,1,1,1,1,1,3,1,1,3,3,3,1,1,3,1,3,3,1,1,3,1,0.996047736659974,1.85035857459593e-007,0.00395207830416855,1
409072610000,40907261,2,"Sunday",63,1,1,1,1,1,1,1,1,2,1,1,2,2,1,1,2,2,1,1,1,2,1,2,1,2.44018246107016e-007,0.999972476639682,2.72793420721043e-005,2
409080210,40908021,1,"Sunday",36,1,1,1,1,1,1,1,1,1,1,1,3,1,1,2,1,1,3,1,3,3,3,1,1,0.973956597643329,0.000687047127382485,0.0253563552292885,1
4090802100,40908021,1,"Monday",36,1,1,1,1,1,1,1,3,3,1,3,1,3,1,1,3,1,3,1,3,1,3,1,1,0.999196374821469,4.42571927226616e-007,0.000803182606603848,1
40908021000,40908021,1,"Tuesday",36,1,1,1,1,1,1,1,3,3,1,3,1,1,3,3,3,1,3,1,3,3,1,3,1,0.993354411625545,1.32433006695594e-008,0.00664557513115461,1
409080210000,40908021,1,"Wednesda",36,1,1,1,1,1,1,1,1,1,2,1,2,2,3,1,3,3,1,1,2,3,1,3,1,0.356470455341617,0.400771917373365,0.242757627285018,2
409080810,40908081,2,"Tuesday",74,1,1,1,1,1,1,1,1,3,1,3,1,1,3,1,3,1,1,2,1,1,3,3,1,0.990451115979966,0.00014356570854769,0.00940531831148629,1
4090808100,40908081,2,"Wednesda",74,1,1,1,1,1,1,1,1,3,1,3,1,1,3,3,1,1,1,3,1,1,1,3,1,0.994269228891345,1.29799530878129e-005,0.00571779115556716,1
40908081000,40908081,2,"Thursday",74,1,1,1,1,1,1,1,1,3,1,3,1,1,2,1,3,1,1,3,1,1,1,3,3,0.974010130706269,0.000206267307978601,0.0257836019857528,1
409080810000,40908081,2,"Friday",74,1,1,1,1,1,1,1,1,2,1,2,1,2,1,2,1,1,2,1,1,1,2,1,1,2.38717160914179e-006,0.999988488960074,9.12386831725812e-006,2
409082210,40908221,1,"Thursday",81,1,1,1,1,1,1,1,1,3,1,1,1,1,1,3,1,1,1,3,1,1,1,3,1,0.992003104044397,0.000584209141571922,0.0074126868140308,1
4090822100,40908221,1,"Friday",81,1,1,1,1,1,1,1,1,3,1,1,1,1,1,3,1,3,1,2,2,3,1,1,1,0.922239313526472,0.0213930239503035,0.0563676625232243,1
40908221000,40908221,1,"Saturday",81,1,1,1,1,1,1,1,3,1,1,3,1,1,3,1,1,3,1,1,2,1,3,1,2,0.654292623409357,0.00461267031105727,0.341094706279586,1
409082210000,40908221,1,"Sunday",81,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,2,1,1,1,1,2,1,0.000222030521678584,0.99902996259368,0.00074800688464138,2
409082510,40908251,2,"Friday",66,1,1,1,1,1,1,1,1,1,3,3,3,3,3,1,3,1,3,1,1,1,1,3,1,0.992292481806895,4.72390497649115e-007,0.00770704580260738,1
4090825100,40908251,2,"Saturday",66,1,1,1,1,1,1,1,1,1,1,1,3,3,1,3,1,1,3,1,1,1,2,1,3,0.773044802302621,0.000291123562320379,0.226664074135059,1
40908251000,40908251,2,"Sunday",66,1,1,1,1,1,1,1,1,1,3,1,1,2,1,1,2,1,1,1,1,3,1,1,1,0.223963211714154,0.772373554215919,0.00366323406992696,2
409082510000,40908251,2,"Monday",66,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,2,1,1,1,0.0012342233745213,0.998553650044057,0.000212126581421309,2
409090110,40909011,1,"Sunday",23,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,3,1,1,1,1,1,1,1,3,0.978852583902222,0.0075937493903827,0.0135536667073952,1
4090901100,40909011,1,"Monday",23,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,3,1,1,1,1,1,1,3,3,0.972355877716529,0.000813573758468756,0.0268305485250026,1
40909011000,40909011,1,"Tuesday",23,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,1,1,1,1,1,3,1,3,0.99078978108625,0.000652883520666807,0.00855733539308283,1
409090110000,40909011,1,"Wednesda",23,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,3,1,1,1,1,1,1,1,1,0.234730181889697,0.762880802677591,0.00238901543271193,2
409090210,40909021,2,"Saturday",37,1,1,1,1,1,1,1,1,2,1,1,3,1,3,1,1,1,3,1,1,3,1,3,1,0.963715645924058,0.00074787750876244,0.0355364765671799,1
4090902100,40909021,2,"Sunday",37,1,1,1,1,1,1,1,1,3,1,3,1,3,1,3,1,1,3,1,1,3,1,1,1,0.99574200690651,1.36979879317035e-005,0.00424429510555825,1
40909021000,40909021,2,"Monday",37,1,1,1,1,1,1,1,3,1,1,1,3,3,1,1,1,1,1,3,1,3,1,1,1,0.998089883303471,6.07007403159293e-005,0.00184941595621337,1
409090210000,40909021,2,"Tuesday",37,1,1,1,1,1,1,1,2,1,1,3,1,2,1,1,1,1,1,1,1,3,1,1,1,0.192285624800891,0.806670938273831,0.00104343692527832,2
409091010,40909101,2,"Monday",34,1,1,1,1,1,3,1,3,3,1,3,3,3,3,1,3,1,1,3,1,1,3,1,1,0.999159392235361,9.14279465412909e-009,0.000840598621843926,1
4090910100,40909101,2,"Tuesday",34,1,1,1,1,1,1,3,3,3,3,1,3,3,1,1,1,3,1,1,3,1,1,3,1,0.996022286487487,1.70059421471033e-007,0.00397754345309188,1
40909101000,40909101,2,"Wednesda",34,1,1,1,1,1,1,3,3,3,3,1,3,1,1,1,1,3,1,1,3,1,2,1,1,0.979700244495271,3.52905763464226e-005,0.0202644649283825,1
409091010000,40909101,2,"Thursday",34,1,1,1,1,1,1,3,2,2,1,2,2,2,1,1,2,3,1,2,1,1,2,1,1,3.12458730593347e-007,0.999997127122503,2.56041876697463e-006,2
409092610,40909261,1,"Monday",27,1,1,1,1,1,1,1,1,1,3,1,1,3,1,3,1,1,2,1,2,1,3,1,2,0.20351771479067,0.043804725822975,0.752677559386355,3
4090926100,40909261,1,"Tuesday",27,1,1,1,1,1,1,1,1,1,1,3,1,3,3,1,3,1,1,3,1,1,3,1,1,0.998906808949111,7.59121069552924e-006,0.00108559984019369,1
40909261000,40909261,1,"Wednesda",27,1,1,1,1,1,1,1,1,1,3,1,3,3,1,3,1,1,1,3,1,1,3,1,1,0.996294387194702,1.29559635972318e-005,0.00369265684170095,1
409092610000,40909261,1,"Thursday",27,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,1,1,2,1,1,1,2,1,1,3.32700987017771e-006,0.999986524186064,1.01488040657106e-005,2
409100510,40910051,2,"Saturday",34,1,1,1,1,1,1,1,3,1,1,1,1,3,1,1,1,1,3,1,1,3,1,1,1,0.997173691558559,0.000374219512602731,0.00245208892883784,1
4091005100,40910051,2,"Sunday",34,1,1,1,1,1,1,1,3,1,1,1,1,3,1,1,3,1,3,1,1,1,1,1,1,0.998022492476997,0.000538850435101195,0.00143865708790159,1
